temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,hour,day_of_week,month,year,is_weekend,day_of_month,week_of_year,is_rush_hour,is_morning_peak,is_evening_peak
284.09,0.0,0.0,93,Rain,light rain,4358,14,6,10,2012,1,14,41,0,0,0
284.09,0.0,0.0,93,Drizzle,light intensity drizzle,4358,14,6,10,2012,1,14,41,0,0,0
284.55,0.0,0.0,93,Mist,mist,4342,15,6,10,2012,1,14,41,0,0,0
284.55,0.0,0.0,93,Rain,light rain,4342,15,6,10,2012,1,14,41,0,0,0
284.68,0.0,0.0,93,Mist,mist,4234,16,6,10,2012,1,14,41,1,0,1
284.64,0.0,0.0,93,Rain,light rain,4271,17,6,10,2012,1,14,41,1,0,1
284.64,0.0,0.0,93,Mist,mist,4271,17,6,10,2012,1,14,41,1,0,1
284.4,0.0,0.0,93,Mist,mist,4080,18,6,10,2012,1,14,41,1,0,1
284.17,0.0,0.0,93,Mist,mist,3453,19,6,10,2012,1,14,41,1,0,1
284.03,0.0,0.0,93,Mist,mist,2718,20,6,10,2012,1,14,41,0,0,0
283.58,0.0,0.0,93,Mist,mist,2439,21,6,10,2012,1,14,41,0,0,0
283.04,0.0,0.0,93,Mist,mist,1819,22,6,10,2012,1,14,41,0,0,0
281.95,0.0,0.0,93,Mist,mist,1002,23,6,10,2012,1,14,41,0,0,0
281.95,0.0,0.0,93,Fog,fog,1002,23,6,10,2012,1,14,41,0,0,0
281.61,0.0,0.0,93,Mist,mist,542,0,0,10,2012,0,15,42,0,0,0
281.61,0.0,0.0,93,Fog,fog,542,0,0,10,2012,0,15,42,0,0,0
281.57,0.0,0.0,85,Fog,fog,303,1,0,10,2012,0,15,42,0,0,0
281.42,0.0,0.0,85,Fog,fog,239,2,0,10,2012,0,15,42,0,0,0
281.29,0.0,0.0,85,Mist,mist,335,3,0,10,2012,0,15,42,0,0,0
281.29,0.0,0.0,85,Fog,fog,335,3,0,10,2012,0,15,42,0,0,0
281.02,0.0,0.0,85,Mist,mist,810,4,0,10,2012,0,15,42,0,0,0
281.02,0.0,0.0,85,Fog,fog,810,4,0,10,2012,0,15,42,0,0,0
280.82,0.0,0.0,85,Mist,mist,2606,5,0,10,2012,0,15,42,0,0,0
280.82,0.0,0.0,85,Fog,fog,2606,5,0,10,2012,0,15,42,0,0,0
280.39,0.0,0.0,85,Mist,mist,5714,6,0,10,2012,0,15,42,0,0,0
280.19,0.0,0.0,100,Mist,mist,6798,7,0,10,2012,0,15,42,1,1,0
279.82,0.0,0.0,100,Mist,mist,6114,8,0,10,2012,0,15,42,1,1,0
279.75,0.0,0.0,100,Mist,mist,5094,9,0,10,2012,0,15,42,1,1,0
280.07,0.0,0.0,100,Mist,mist,4473,10,0,10,2012,0,15,42,0,0,0
280.32,0.0,0.0,90,Clouds,overcast clouds,4529,11,0,10,2012,0,15,42,0,0,0
281.72,0.0,0.0,100,Clear,sky is clear,4823,12,0,10,2012,0,15,42,0,0,0
284.01,0.0,0.0,40,Clouds,scattered clouds,4872,13,0,10,2012,0,15,42,0,0,0
285.88,0.0,0.0,1,Clear,sky is clear,5238,14,0,10,2012,0,15,42,0,0,0
286.87,0.0,0.0,1,Clear,sky is clear,5584,15,0,10,2012,0,15,42,0,0,0
287.6,0.0,0.0,20,Clouds,few clouds,6246,16,0,10,2012,0,15,42,1,0,1
287.27,0.0,0.0,20,Clouds,few clouds,5957,17,0,10,2012,0,15,42,1,0,1
286.18,0.0,0.0,20,Clouds,few clouds,4535,18,0,10,2012,0,15,42,1,0,1
285.2,0.0,0.0,75,Clouds,broken clouds,3234,19,0,10,2012,0,15,42,1,0,1
284.68,0.0,0.0,75,Clouds,broken clouds,2677,20,0,10,2012,0,15,42,0,0,0
284.49,0.0,0.0,90,Clouds,overcast clouds,2077,21,0,10,2012,0,15,42,0,0,0
283.54,0.0,0.0,20,Clouds,few clouds,1380,22,0,10,2012,0,15,42,0,0,0
282.33,0.0,0.0,75,Clouds,broken clouds,927,23,0,10,2012,0,15,42,0,0,0
281.21,0.0,0.0,20,Clouds,few clouds,500,0,1,10,2012,0,16,42,0,0,0
279.87,0.0,0.0,1,Clear,sky is clear,324,1,1,10,2012,0,16,42,0,0,0
278.93,0.0,0.0,1,Clear,sky is clear,257,2,1,10,2012,0,16,42,0,0,0
277.91,0.0,0.0,1,Clear,sky is clear,354,3,1,10,2012,0,16,42,0,0,0
277.21,0.0,0.0,1,Clear,sky is clear,769,4,1,10,2012,0,16,42,0,0,0
276.61,0.0,0.0,1,Clear,sky is clear,2769,5,1,10,2012,0,16,42,0,0,0
276.11,0.0,0.0,1,Clear,sky is clear,5789,6,1,10,2012,0,16,42,0,0,0
274.81,0.0,0.0,20,Clouds,few clouds,7055,7,1,10,2012,0,16,42,1,1,0
274.99,0.0,0.0,20,Clouds,few clouds,6408,8,1,10,2012,0,16,42,1,1,0
277.91,0.0,0.0,20,Clouds,few clouds,5254,9,1,10,2012,0,16,42,1,1,0
280.71,0.0,0.0,20,Clouds,few clouds,4547,10,1,10,2012,0,16,42,0,0,0
283.85,0.0,0.0,20,Clouds,few clouds,4784,11,1,10,2012,0,16,42,0,0,0
286.01,0.0,0.0,40,Clouds,scattered clouds,5015,12,1,10,2012,0,16,42,0,0,0
286.31,0.0,0.0,1,Clear,sky is clear,5057,13,1,10,2012,0,16,42,0,0,0
288.15,0.0,0.0,75,Clouds,broken clouds,5430,14,1,10,2012,0,16,42,0,0,0
289.15,0.0,0.0,75,Clouds,broken clouds,5813,15,1,10,2012,0,16,42,0,0,0
288.99,0.0,0.0,75,Clouds,broken clouds,6496,16,1,10,2012,0,16,42,1,0,1
288.86,0.0,0.0,75,Clouds,broken clouds,6429,17,1,10,2012,0,16,42,1,0,1
288.16,0.0,0.0,90,Clouds,overcast clouds,5142,18,1,10,2012,0,16,42,1,0,1
287.28,0.0,0.0,68,Rain,light rain,3311,19,1,10,2012,0,16,42,1,0,1
287.04,0.0,0.0,90,Clouds,overcast clouds,2777,20,1,10,2012,0,16,42,0,0,0
286.9,0.0,0.0,90,Clouds,overcast clouds,2331,21,1,10,2012,0,16,42,0,0,0
287.09,0.0,0.0,90,Clouds,overcast clouds,1767,22,1,10,2012,0,16,42,0,0,0
287.09,0.0,0.0,90,Clouds,overcast clouds,1093,23,1,10,2012,0,16,42,0,0,0
286.89,0.0,0.0,75,Clouds,broken clouds,554,0,2,10,2012,0,17,42,0,0,0
286.93,0.0,0.0,75,Clouds,broken clouds,333,1,2,10,2012,0,17,42,0,0,0
286.93,0.0,0.0,90,Clouds,overcast clouds,267,2,2,10,2012,0,17,42,0,0,0
287.07,0.0,0.0,90,Clouds,overcast clouds,358,3,2,10,2012,0,17,42,0,0,0
286.56,0.0,0.0,75,Clouds,broken clouds,777,4,2,10,2012,0,17,42,0,0,0
285.91,0.0,0.0,90,Clouds,overcast clouds,2732,5,2,10,2012,0,17,42,0,0,0
285.29,0.0,0.0,90,Clouds,overcast clouds,5637,6,2,10,2012,0,17,42,0,0,0
284.92,0.0,0.0,75,Clouds,broken clouds,5564,7,2,10,2012,0,17,42,1,1,0
285.35,0.0,0.0,75,Clouds,broken clouds,6274,8,2,10,2012,0,17,42,1,1,0
285.72,0.0,0.0,100,Rain,proximity shower rain,5403,9,2,10,2012,0,17,42,1,1,0
285.72,0.0,0.0,100,Rain,light rain,5403,9,2,10,2012,0,17,42,1,1,0
287.09,0.0,0.0,75,Clouds,broken clouds,4680,10,2,10,2012,0,17,42,0,0,0
288.31,0.0,0.0,75,Clouds,broken clouds,4642,11,2,10,2012,0,17,42,0,0,0
288.61,0.0,0.0,1,Clear,sky is clear,4979,12,2,10,2012,0,17,42,0,0,0
290.32,0.0,0.0,1,Clear,sky is clear,4851,13,2,10,2012,0,17,42,0,0,0
291.36,0.0,0.0,1,Clear,sky is clear,4291,14,2,10,2012,0,17,42,0,0,0
292.01,0.0,0.0,1,Clear,sky is clear,4714,15,2,10,2012,0,17,42,0,0,0
292.61,0.0,0.0,1,Clear,sky is clear,6723,16,2,10,2012,0,17,42,1,0,1
292.65,0.0,0.0,1,Clear,sky is clear,6180,17,2,10,2012,0,17,42,1,0,1
290.52,0.0,0.0,40,Clouds,scattered clouds,4843,18,2,10,2012,0,17,42,1,0,1
288.35,0.0,0.0,40,Clouds,scattered clouds,3435,19,2,10,2012,0,17,42,1,0,1
286.72,0.0,0.0,40,Clouds,scattered clouds,2921,20,2,10,2012,0,17,42,0,0,0
285.49,0.0,0.0,40,Clouds,scattered clouds,2763,21,2,10,2012,0,17,42,0,0,0
284.22,0.0,0.0,20,Clouds,few clouds,1930,22,2,10,2012,0,17,42,0,0,0
283.8,0.0,0.0,20,Clouds,few clouds,1160,23,2,10,2012,0,17,42,0,0,0
283.72,0.0,0.0,20,Clouds,few clouds,654,0,3,10,2012,0,18,42,0,0,0
282.8,0.0,0.0,40,Clouds,scattered clouds,374,1,3,10,2012,0,18,42,0,0,0
282.32,0.0,0.0,99,Mist,mist,301,2,3,10,2012,0,18,42,0,0,0
282.38,0.0,0.0,99,Mist,mist,397,3,3,10,2012,0,18,42,0,0,0
282.76,0.0,0.0,90,Clouds,overcast clouds,794,4,3,10,2012,0,18,42,0,0,0
282.88,0.0,0.0,99,Mist,mist,2564,5,3,10,2012,0,18,42,0,0,0
284.18,0.0,0.0,75,Clouds,broken clouds,5358,6,3,10,2012,0,18,42,0,0,0
284.69,0.0,0.0,90,Clouds,overcast clouds,6441,7,3,10,2012,0,18,42,1,1,0
285.0,0.0,0.0,90,Clouds,overcast clouds,5536,8,3,10,2012,0,18,42,1,1,0
286.9,0.0,0.0,99,Rain,light rain,5256,9,3,10,2012,0,18,42,1,1,0
288.35,0.0,0.0,90,Clouds,overcast clouds,4619,10,3,10,2012,0,18,42,0,0,0
289.59,0.0,0.0,90,Clouds,overcast clouds,5107,11,3,10,2012,0,18,42,0,0,0
288.27,0.0,0.0,99,Rain,light rain,5147,12,3,10,2012,0,18,42,0,0,0
286.41,0.0,0.0,90,Clouds,overcast clouds,5283,13,3,10,2012,0,18,42,0,0,0
285.96,0.0,0.0,90,Clouds,overcast clouds,5704,14,3,10,2012,0,18,42,0,0,0
287.04,0.0,0.0,90,Clouds,overcast clouds,5887,15,3,10,2012,0,18,42,0,0,0
287.18,0.0,0.0,90,Clouds,overcast clouds,6307,16,3,10,2012,0,18,42,1,0,1
286.94,0.0,0.0,90,Clouds,overcast clouds,5953,17,3,10,2012,0,18,42,1,0,1
286.01,0.0,0.0,90,Clouds,overcast clouds,4519,18,3,10,2012,0,18,42,1,0,1
284.67,0.0,0.0,100,Drizzle,light intensity drizzle,3427,19,3,10,2012,0,18,42,1,0,1
283.44,0.0,0.0,100,Rain,light rain,2921,20,3,10,2012,0,18,42,0,0,0
282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2649,21,3,10,2012,0,18,42,0,0,0
281.9,0.0,0.0,90,Clouds,overcast clouds,2005,22,3,10,2012,0,18,42,0,0,0
281.85,0.0,0.0,90,Clouds,overcast clouds,1177,23,3,10,2012,0,18,42,0,0,0
281.28,0.0,0.0,90,Clouds,overcast clouds,699,0,4,10,2012,0,19,42,0,0,0
280.97,0.0,0.0,87,Mist,mist,436,1,4,10,2012,0,19,42,0,0,0
280.44,0.0,0.0,87,Drizzle,light intensity drizzle,353,2,4,10,2012,0,19,42,0,0,0
280.44,0.0,0.0,87,Mist,mist,353,2,4,10,2012,0,19,42,0,0,0
280.02,0.0,0.0,87,Mist,mist,399,3,4,10,2012,0,19,42,0,0,0
279.79,0.0,0.0,87,Drizzle,light intensity drizzle,720,4,4,10,2012,0,19,42,0,0,0
279.79,0.0,0.0,87,Mist,mist,720,4,4,10,2012,0,19,42,0,0,0
279.79,0.0,0.0,87,Rain,light rain,720,4,4,10,2012,0,19,42,0,0,0
279.79,0.0,0.0,87,Drizzle,drizzle,720,4,4,10,2012,0,19,42,0,0,0
279.74,0.0,0.0,87,Mist,mist,2370,5,4,10,2012,0,19,42,0,0,0
279.74,0.0,0.0,87,Rain,light rain,2370,5,4,10,2012,0,19,42,0,0,0
279.65,0.0,0.0,87,Drizzle,light intensity drizzle,5162,6,4,10,2012,0,19,42,0,0,0
279.65,0.0,0.0,87,Mist,mist,5162,6,4,10,2012,0,19,42,0,0,0
279.65,0.0,0.0,87,Rain,light rain,5162,6,4,10,2012,0,19,42,0,0,0
279.45,0.0,0.0,91,Mist,mist,5777,7,4,10,2012,0,19,42,1,1,0
279.45,0.0,0.0,91,Rain,moderate rain,5777,7,4,10,2012,0,19,42,1,1,0
279.22,0.0,0.0,91,Drizzle,light intensity drizzle,5235,8,4,10,2012,0,19,42,1,1,0
279.22,0.0,0.0,91,Mist,mist,5235,8,4,10,2012,0,19,42,1,1,0
279.22,0.0,0.0,91,Rain,light rain,5235,8,4,10,2012,0,19,42,1,1,0
279.35,0.0,0.0,91,Rain,light rain,4606,9,4,10,2012,0,19,42,1,1,0
279.35,0.0,0.0,91,Mist,mist,4606,9,4,10,2012,0,19,42,1,1,0
279.92,0.0,0.0,91,Mist,mist,4328,10,4,10,2012,0,19,42,0,0,0
280.44,0.0,0.0,90,Clouds,overcast clouds,4282,11,4,10,2012,0,19,42,0,0,0
281.0,0.0,0.0,90,Clouds,overcast clouds,4489,12,4,10,2012,0,19,42,0,0,0
281.51,0.0,0.0,90,Clouds,overcast clouds,4908,13,4,10,2012,0,19,42,0,0,0
281.93,0.0,0.0,92,Mist,mist,5620,14,4,10,2012,0,19,42,0,0,0
281.94,0.0,0.0,92,Mist,mist,5849,15,4,10,2012,0,19,42,0,0,0
281.94,0.0,0.0,92,Drizzle,light intensity drizzle,5849,15,4,10,2012,0,19,42,0,0,0
282.27,0.0,0.0,92,Rain,moderate rain,4945,16,4,10,2012,0,19,42,1,0,1
282.41,0.0,0.0,92,Rain,light rain,4619,17,4,10,2012,0,19,42,1,0,1
282.21,0.0,0.0,90,Clouds,overcast clouds,4479,18,4,10,2012,0,19,42,1,0,1
281.69,0.0,0.0,75,Clouds,broken clouds,3804,19,4,10,2012,0,19,42,1,0,1
281.26,0.0,0.0,90,Clouds,overcast clouds,2908,20,4,10,2012,0,19,42,0,0,0
280.66,0.0,0.0,92,Mist,mist,2942,21,4,10,2012,0,19,42,0,0,0
280.43,0.0,0.0,92,Drizzle,drizzle,3077,22,4,10,2012,0,19,42,0,0,0
280.43,0.0,0.0,92,Drizzle,light intensity drizzle,3077,22,4,10,2012,0,19,42,0,0,0
280.1,0.0,0.0,92,Mist,mist,2051,23,4,10,2012,0,19,42,0,0,0
280.1,0.0,0.0,92,Rain,light rain,2051,23,4,10,2012,0,19,42,0,0,0
280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2051,23,4,10,2012,0,19,42,0,0,0
280.06,0.0,0.0,92,Rain,light rain,1270,0,5,10,2012,1,20,42,0,0,0
280.06,0.0,0.0,92,Rain,moderate rain,1270,0,5,10,2012,1,20,42,0,0,0
280.28,0.0,0.0,96,Drizzle,drizzle,773,1,5,10,2012,1,20,42,0,0,0
280.28,0.0,0.0,96,Rain,light rain,773,1,5,10,2012,1,20,42,0,0,0
280.38,0.0,0.0,96,Drizzle,light intensity drizzle,589,2,5,10,2012,1,20,42,0,0,0
280.62,0.0,0.0,96,Drizzle,light intensity drizzle,432,3,5,10,2012,1,20,42,0,0,0
280.62,0.0,0.0,96,Mist,mist,432,3,5,10,2012,1,20,42,0,0,0
280.91,0.0,0.0,96,Mist,mist,401,4,5,10,2012,1,20,42,0,0,0
280.91,0.0,0.0,96,Drizzle,drizzle,401,4,5,10,2012,1,20,42,0,0,0
280.91,0.0,0.0,96,Rain,light rain,401,4,5,10,2012,1,20,42,0,0,0
280.96,0.0,0.0,96,Rain,light rain,759,5,5,10,2012,1,20,42,0,0,0
280.96,0.0,0.0,96,Mist,mist,759,5,5,10,2012,1,20,42,0,0,0
280.96,0.0,0.0,96,Drizzle,drizzle,759,5,5,10,2012,1,20,42,0,0,0
281.13,0.0,0.0,96,Rain,light rain,1313,6,5,10,2012,1,20,42,0,0,0
281.13,0.0,0.0,96,Mist,mist,1313,6,5,10,2012,1,20,42,0,0,0
281.13,0.0,0.0,96,Drizzle,light intensity drizzle,1313,6,5,10,2012,1,20,42,0,0,0
281.28,0.0,0.0,100,Rain,light rain,1824,7,5,10,2012,1,20,42,1,1,0
281.28,0.0,0.0,100,Mist,mist,1824,7,5,10,2012,1,20,42,1,1,0
281.28,0.0,0.0,100,Drizzle,drizzle,1824,7,5,10,2012,1,20,42,1,1,0
281.19,0.0,0.0,100,Rain,light rain,2787,8,5,10,2012,1,20,42,1,1,0
281.19,0.0,0.0,100,Mist,mist,2787,8,5,10,2012,1,20,42,1,1,0
281.19,0.0,0.0,100,Drizzle,drizzle,2787,8,5,10,2012,1,20,42,1,1,0
281.7,0.0,0.0,100,Rain,light rain,3713,9,5,10,2012,1,20,42,1,1,0
281.7,0.0,0.0,100,Drizzle,drizzle,3713,9,5,10,2012,1,20,42,1,1,0
281.7,0.0,0.0,100,Mist,mist,3713,9,5,10,2012,1,20,42,1,1,0
281.7,0.0,0.0,100,Drizzle,light intensity drizzle,3713,9,5,10,2012,1,20,42,1,1,0
282.02,0.0,0.0,100,Rain,light rain,3815,10,5,10,2012,1,20,42,0,0,0
282.02,0.0,0.0,100,Drizzle,drizzle,3815,10,5,10,2012,1,20,42,0,0,0
282.02,0.0,0.0,100,Mist,mist,3815,10,5,10,2012,1,20,42,0,0,0
282.02,0.0,0.0,100,Rain,moderate rain,3815,10,5,10,2012,1,20,42,0,0,0
282.35,0.0,0.0,100,Rain,light rain,4339,11,5,10,2012,1,20,42,0,0,0
282.35,0.0,0.0,100,Mist,mist,4339,11,5,10,2012,1,20,42,0,0,0
282.35,0.0,0.0,100,Drizzle,drizzle,4339,11,5,10,2012,1,20,42,0,0,0
282.71,0.0,0.0,100,Rain,heavy intensity rain,4613,12,5,10,2012,1,20,42,0,0,0
282.71,0.0,0.0,100,Mist,mist,4613,12,5,10,2012,1,20,42,0,0,0
282.71,0.0,0.0,100,Rain,light rain,4613,12,5,10,2012,1,20,42,0,0,0
282.71,0.0,0.0,100,Rain,moderate rain,4613,12,5,10,2012,1,20,42,0,0,0
283.31,0.0,0.0,48,Rain,light rain,4507,13,5,10,2012,1,20,42,0,0,0
283.79,0.0,0.0,90,Clouds,overcast clouds,4452,14,5,10,2012,1,20,42,0,0,0
284.2,0.0,0.0,75,Clouds,broken clouds,4636,15,5,10,2012,1,20,42,0,0,0
284.32,0.0,0.0,90,Clouds,overcast clouds,4810,16,5,10,2012,1,20,42,1,0,1
284.13,0.0,0.0,75,Clouds,broken clouds,5125,17,5,10,2012,1,20,42,1,0,1
283.14,0.0,0.0,40,Clouds,scattered clouds,4337,18,5,10,2012,1,20,42,1,0,1
281.4,0.0,0.0,40,Clouds,scattered clouds,3644,19,5,10,2012,1,20,42,1,0,1
280.47,0.0,0.0,20,Clouds,few clouds,3107,20,5,10,2012,1,20,42,0,0,0
279.52,0.0,0.0,20,Clouds,few clouds,2929,21,5,10,2012,1,20,42,0,0,0
278.85,0.0,0.0,48,Mist,mist,2865,22,5,10,2012,1,20,42,0,0,0
278.12,0.0,0.0,48,Fog,fog,2340,23,5,10,2012,1,20,42,0,0,0
277.94,0.0,0.0,48,Mist,mist,1372,0,6,10,2012,1,21,42,0,0,0
275.93,0.0,0.0,60,Fog,fog,1928,8,6,10,2012,1,21,42,1,1,0
275.93,0.0,0.0,60,Mist,mist,1928,8,6,10,2012,1,21,42,1,1,0
284.09,0.0,0.0,75,Clouds,broken clouds,4695,17,6,10,2012,1,21,42,1,0,1
282.6,0.0,0.0,75,Clouds,broken clouds,4335,18,6,10,2012,1,21,42,1,0,1
281.72,0.0,0.0,90,Clouds,overcast clouds,1583,22,6,10,2012,1,21,42,0,0,0
281.26,0.0,0.0,90,Clouds,overcast clouds,959,23,6,10,2012,1,21,42,0,0,0
281.29,0.0,0.0,75,Clouds,broken clouds,498,0,0,10,2012,0,22,43,0,0,0
281.01,0.0,0.0,75,Clouds,broken clouds,306,1,0,10,2012,0,22,43,0,0,0
280.57,0.0,0.0,40,Clouds,scattered clouds,259,2,0,10,2012,0,22,43,0,0,0
280.54,0.0,0.0,75,Clouds,broken clouds,324,3,0,10,2012,0,22,43,0,0,0
279.37,0.0,0.0,8,Mist,mist,806,4,0,10,2012,0,22,43,0,0,0
279.18,0.0,0.0,8,Mist,mist,2622,5,0,10,2012,0,22,43,0,0,0
279.05,0.0,0.0,8,Mist,mist,5456,6,0,10,2012,0,22,43,0,0,0
282.7,0.0,0.0,38,Clear,sky is clear,4324,10,0,10,2012,0,22,43,0,0,0
286.17,0.0,0.0,40,Clouds,scattered clouds,4378,11,0,10,2012,0,22,43,0,0,0
288.61,0.0,0.0,75,Clouds,broken clouds,4639,12,0,10,2012,0,22,43,0,0,0
290.59,0.0,0.0,20,Clouds,few clouds,4546,13,0,10,2012,0,22,43,0,0,0
292.21,0.0,0.0,75,Clouds,broken clouds,5006,14,0,10,2012,0,22,43,0,0,0
293.56,0.0,0.0,75,Clouds,broken clouds,5361,15,0,10,2012,0,22,43,0,0,0
293.43,0.0,0.0,40,Clouds,scattered clouds,6101,16,0,10,2012,0,22,43,1,0,1
293.4,0.0,0.0,40,Clouds,scattered clouds,5781,17,0,10,2012,0,22,43,1,0,1
291.47,0.0,0.0,20,Clouds,few clouds,4272,18,0,10,2012,0,22,43,1,0,1
289.17,0.0,0.0,20,Clouds,few clouds,3091,19,0,10,2012,0,22,43,1,0,1
287.28,0.0,0.0,1,Clear,sky is clear,2434,20,0,10,2012,0,22,43,0,0,0
286.1,0.0,0.0,1,Clear,sky is clear,1984,21,0,10,2012,0,22,43,0,0,0
285.45,0.0,0.0,75,Clouds,broken clouds,1383,22,0,10,2012,0,22,43,0,0,0
285.33,0.0,0.0,90,Clouds,overcast clouds,959,23,0,10,2012,0,22,43,0,0,0
285.07,0.0,0.0,90,Clouds,overcast clouds,511,0,1,10,2012,0,23,43,0,0,0
284.58,0.0,0.0,90,Clouds,overcast clouds,346,1,1,10,2012,0,23,43,0,0,0
283.88,0.0,0.0,75,Clouds,broken clouds,253,2,1,10,2012,0,23,43,0,0,0
283.55,0.0,0.0,75,Clouds,broken clouds,349,3,1,10,2012,0,23,43,0,0,0
282.85,0.0,0.0,20,Clouds,few clouds,807,4,1,10,2012,0,23,43,0,0,0
282.42,0.0,0.0,20,Clouds,few clouds,2669,5,1,10,2012,0,23,43,0,0,0
282.13,0.0,0.0,75,Clouds,broken clouds,5210,6,1,10,2012,0,23,43,0,0,0
281.85,0.0,0.0,40,Clouds,scattered clouds,6083,7,1,10,2012,0,23,43,1,1,0
281.85,0.0,0.0,20,Clouds,few clouds,5790,8,1,10,2012,0,23,43,1,1,0
283.07,0.0,0.0,75,Clouds,broken clouds,5484,9,1,10,2012,0,23,43,1,1,0
284.53,0.0,0.0,90,Clouds,overcast clouds,4407,10,1,10,2012,0,23,43,0,0,0
285.6,0.0,0.0,75,Clouds,broken clouds,4725,11,1,10,2012,0,23,43,0,0,0
286.63,0.0,0.0,90,Clouds,overcast clouds,4826,12,1,10,2012,0,23,43,0,0,0
286.75,0.0,0.0,99,Rain,moderate rain,4945,13,1,10,2012,0,23,43,0,0,0
287.97,0.0,0.0,90,Clouds,overcast clouds,5065,14,1,10,2012,0,23,43,0,0,0
288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,5618,15,1,10,2012,0,23,43,0,0,0
288.72,0.0,0.0,90,Clouds,overcast clouds,6094,16,1,10,2012,0,23,43,1,0,1
288.53,0.0,0.0,90,Clouds,overcast clouds,5844,17,1,10,2012,0,23,43,1,0,1
288.16,0.0,0.0,90,Clouds,overcast clouds,4649,18,1,10,2012,0,23,43,1,0,1
287.59,0.0,0.0,90,Clouds,overcast clouds,3180,19,1,10,2012,0,23,43,1,0,1
287.21,0.0,0.0,90,Clouds,overcast clouds,2963,20,1,10,2012,0,23,43,0,0,0
286.29,0.0,0.0,90,Clouds,overcast clouds,2450,21,1,10,2012,0,23,43,0,0,0
285.7,0.0,0.0,90,Clouds,overcast clouds,1613,22,1,10,2012,0,23,43,0,0,0
285.61,0.0,0.0,90,Clouds,overcast clouds,1021,23,1,10,2012,0,23,43,0,0,0
285.37,0.0,0.0,99,Drizzle,light intensity drizzle,580,0,2,10,2012,0,24,43,0,0,0
285.37,0.0,0.0,99,Mist,mist,580,0,2,10,2012,0,24,43,0,0,0
285.51,0.0,0.0,90,Clouds,overcast clouds,298,1,2,10,2012,0,24,43,0,0,0
285.6,0.0,0.0,100,Haze,haze,261,2,2,10,2012,0,24,43,0,0,0
285.99,0.0,0.0,100,Mist,mist,408,3,2,10,2012,0,24,43,0,0,0
285.99,0.0,0.0,100,Haze,haze,408,3,2,10,2012,0,24,43,0,0,0
285.94,0.0,0.0,100,Mist,mist,793,4,2,10,2012,0,24,43,0,0,0
285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,793,4,2,10,2012,0,24,43,0,0,0
285.97,0.0,0.0,90,Mist,mist,2643,5,2,10,2012,0,24,43,0,0,0
285.97,0.0,0.0,90,Rain,light rain,2643,5,2,10,2012,0,24,43,0,0,0
285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2643,5,2,10,2012,0,24,43,0,0,0
285.73,0.0,0.0,90,Mist,mist,5593,6,2,10,2012,0,24,43,0,0,0
285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,5593,6,2,10,2012,0,24,43,0,0,0
285.73,0.0,0.0,90,Rain,moderate rain,5593,6,2,10,2012,0,24,43,0,0,0
285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5593,6,2,10,2012,0,24,43,0,0,0
285.5,0.0,0.0,90,Rain,light rain,5722,7,2,10,2012,0,24,43,1,1,0
285.5,0.0,0.0,90,Mist,mist,5722,7,2,10,2012,0,24,43,1,1,0
285.55,0.0,0.0,90,Drizzle,light intensity drizzle,5607,8,2,10,2012,0,24,43,1,1,0
285.55,0.0,0.0,90,Mist,mist,5607,8,2,10,2012,0,24,43,1,1,0
285.55,0.0,0.0,90,Rain,light rain,5607,8,2,10,2012,0,24,43,1,1,0
285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5607,8,2,10,2012,0,24,43,1,1,0
285.93,0.0,0.0,90,Drizzle,light intensity drizzle,5492,9,2,10,2012,0,24,43,1,1,0
285.93,0.0,0.0,90,Mist,mist,5492,9,2,10,2012,0,24,43,1,1,0
285.93,0.0,0.0,90,Rain,moderate rain,5492,9,2,10,2012,0,24,43,1,1,0
286.34,0.0,0.0,90,Mist,mist,4542,10,2,10,2012,0,24,43,0,0,0
286.82,0.0,0.0,90,Mist,mist,4720,11,2,10,2012,0,24,43,0,0,0
286.82,0.0,0.0,90,Fog,fog,4720,11,2,10,2012,0,24,43,0,0,0
288.36,0.0,0.0,90,Mist,mist,4982,12,2,10,2012,0,24,43,0,0,0
288.36,0.0,0.0,90,Haze,haze,4982,12,2,10,2012,0,24,43,0,0,0
288.36,0.0,0.0,90,Fog,fog,4982,12,2,10,2012,0,24,43,0,0,0
289.08,0.0,0.0,90,Haze,haze,5032,13,2,10,2012,0,24,43,0,0,0
289.08,0.0,0.0,90,Mist,mist,5032,13,2,10,2012,0,24,43,0,0,0
289.08,0.0,0.0,90,Fog,fog,5032,13,2,10,2012,0,24,43,0,0,0
289.88,0.0,0.0,90,Mist,mist,5212,14,2,10,2012,0,24,43,0,0,0
289.88,0.0,0.0,90,Haze,haze,5212,14,2,10,2012,0,24,43,0,0,0
290.24,0.0,0.0,90,Mist,mist,5661,15,2,10,2012,0,24,43,0,0,0
290.24,0.0,0.0,90,Haze,haze,5661,15,2,10,2012,0,24,43,0,0,0
